absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
184,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",218,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[342789658, 1917411888, 2225149112, 3160436191, 785695115981357056]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,halt,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, halt, justice_department'}",US Immigration Policy,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
185,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",220,7,"['muslimban', 'muslim', 'maga', 'travelban']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[194594772, 2240363596, 2257404578, 723177144470409216, 805968799031758849]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,maga,travelban,trumps,order","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","muslimban,muslim,maga,travelban,ban,trump,refugee,trumps,order","{'US Travel Ban Controversy': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, maga, travelban, trumps, order'}",US Travel Ban Controversy,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'muslimban, travelban, ban, refugee, order', 'Trump Administration': 'trump, trumps, maga', 'Impact on Muslim Community': 'muslimban, muslim'}",US Immigration Policy.Trump Administration.Impact on Muslim Community
186,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",221,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[3078355733, 826091470373404700, 826093225668726800, 826136373186936834, 826362538296123400, 826602456536797184, 826841987189862400]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,president,order,court,security,trumps","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, president, order, court, security, trumps'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
187,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",222,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[76093, 24854898, 3220868690]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,president,order,court,security,trumps","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, president, order, court, security, trumps'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
189,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",223,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[14085040, 15736836, 118362962]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,halt,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, halt, justice_department'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
190,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",225,7,"['muslimban', 'muslim', 'maga', 'travelban']",11,"['ban', 'travel', 'order', 'immigration', 'trump', 'president', 'court', 'trumps', 'federal', 'judge', 'executive', 'muslim', 'halt']",12,"['travelban', 'maga', 'ban', 'trump', 'travel', 'immigration', 'country', 'buildthewall', 'immigrationban', 'support_leader', 'america', 'muslim', 'support', 'refugee', 'immigrationban_maga', 'president', 'liberal']","[88951664, 720008230412410885, 720008230412410900]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,travel,order,immigration,president,court,trumps,federal,judge,executive,halt,maga,travelban,country,buildthewall,immigrationban,support_leader,america,immigrationban_maga,liberal","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,travel,order,immigration,president,court,trumps,federal,judge,executive,halt","muslimban,muslim,maga,travelban,ban,trump,travel,immigration,country,buildthewall,immigrationban,support_leader,america,support,refugee,immigrationban_maga,president,liberal","{'Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, travel, order, immigration, president, court, trumps, federal, judge, executive, halt, maga, travelban, country, buildthewall, immigrationban, support_leader, america, immigrationban_maga, liberal'}",Immigration Policy and Protests,"{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, travel, order, immigration, president, court, trumps, federal, judge, executive, halt'}",US Immigration Policy and Protests,"{'US Immigration Policies': 'muslimban, travelban, ban, immigration, immigrationban, immigrationban_maga, refugee', 'Trump Administration': 'trump, maga, buildthewall, support_leader, president', 'Political Ideologies': 'muslim, america, support, liberal, country, travel'}",US Immigration Policies.Trump Administration.Political Ideologies
191,14,"['maddow', 'amjoy', 'stillwithher', 'imwithher', 'strongertogether', 'gaga']",226,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[20738289, 782571303798771716, 823689986373455873]","maddow,amjoy,stillwithher,imwithher,strongertogether,gaga,muslimban,nobannowall,trump,refugee,muslim,ban,refugeeswelcome,protest,congress,president,order,court,people,security,trumps","maddow,amjoy,stillwithher,imwithher,strongertogether,gaga,muslimban,nobannowall,trump,refugee,muslim,ban,refugeeswelcome,protest,congress","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Political Climate and Protests': 'maddow, amjoy, stillwithher, imwithher, strongertogether, trump, congress, president, trumps', 'Immigration and Refugee Policies': 'muslimban, nobannowall, refugee, muslim, ban, refugeeswelcome, protest, order, court, people, security', 'Celebrity Activism': 'gaga'}",US Political Climate and Protests.Immigration and Refugee Policies.Celebrity Activism,"{'Political Resistance and Advocacy': ['maddow', 'amjoy', 'stillwithher', 'imwithher', 'strongertogether', 'trump', 'congress'], 'Celebrity Activism': ['gaga'], 'Immigration and Refugee Issues': ['muslimban', 'nobannowall', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest']}",Political Resistance and Advocacy.Celebrity Activism.Immigration and Refugee Issues,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
192,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",227,0,"['brother', 'criminal', 'dtmag', 'big', 'black', 'alternativefact', 'ngo', 'web', 'georgesoros', 'unraveling', 'sister', 'makeamericagreatagain', 'robe', 'arduously']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",12,"['travelban', 'maga', 'ban', 'trump', 'travel', 'immigration', 'country', 'buildthewall', 'immigrationban', 'support_leader', 'america', 'muslim', 'support', 'refugee', 'immigrationban_maga', 'president', 'liberal']","[16174163, 48111419, 374932849]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,brother,criminal,dtmag,big,black,alternativefact,ngo,web,georgesoros,unraveling,sister,makeamericagreatagain,robe,arduously,travelban,maga,travel,immigration,country,buildthewall,immigrationban,support_leader,america,immigrationban_maga,president,liberal","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","brother,criminal,dtmag,big,black,alternativefact,ngo,web,georgesoros,unraveling,sister,makeamericagreatagain,robe,arduously,travelban,maga,ban,trump,travel,immigration,country,buildthewall,immigrationban,support_leader,america,muslim,support,refugee,immigrationban_maga,president,liberal","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, travelban, travel, immigration, country, buildthewall, immigrationban, immigrationban_maga, president, liberal, america, makeamericagreatagain, maga', 'Political and Social Movements': 'brother, criminal, dtmag, big, black, alternativefact, ngo, web, georgesoros, unraveling, sister, robe, arduously, support_leader'}",US Immigration Policy and Protests.Political and Social Movements,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'US Immigration and Politics': 'travelban, maga, ban, trump, travel, immigration, country, buildthewall, immigrationban, immigrationban_maga, america, muslim, refugee, president', 'Political Support and Opposition': 'support_leader, support, liberal', 'Conspiracy Theories and Misinformation': 'alternativefact, georgesoros, unraveling', 'Family and Relationships': 'brother, sister', 'Media and Communication': 'dtmag, web', 'Fashion and Attire': 'big, black, robe', 'Non-Governmental Organizations': 'ngo', 'Effort and Hard Work': 'arduously'}",US Immigration and Politics.Political Support and Opposition.Conspiracy Theories and Misinformation.Family and Relationships.Media and Communication.Fashion and Attire.Non-Governmental Organizations.Effort and Hard Work
193,2,"['muslimban', 'maga', 'travelban', 'islam', 'usa', 'trump', 'liberal', 'americafirst', 'immigrationban', 'tcot', 'terrorist']",228,9,"['trump', 'ban', 'president', 'order', 'court', 'people', 'security']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[24677397, 1619798160, 2577636960]","muslimban,maga,travelban,islam,usa,trump,liberal,americafirst,immigrationban,tcot,terrorist,nobannowall,refugee,muslim,ban,refugeeswelcome,protest,congress,president,order,court,people,security,trumps","muslimban,maga,travelban,islam,usa,trump,liberal,americafirst,immigrationban,tcot,terrorist,nobannowall,refugee,muslim,ban,refugeeswelcome,protest,congress","trump,ban,president,order,court,people,security,muslim,muslimban,refugee,trumps","{'US Immigration Policy and Muslim Ban': 'muslimban, travelban, immigrationban, muslim, islam, usa, trump, americafirst, nobannowall, refugeeswelcome, protest, congress, president, order, court, security, trumps', 'Political Ideologies and Movements': 'maga, liberal, tcot, protest, congress, president, people'}",US Immigration Policy and Muslim Ban.Political Ideologies and Movements,"{'US Immigration Policy and Protests': 'muslimban, maga, travelban, islam, usa, trump, liberal, americafirst, immigrationban, tcot, terrorist, nobannowall, refugee, muslim, ban, refugeeswelcome, protest, congress'}",US Immigration Policy and Protests,"{'US Immigration Policy': 'trump, ban, president, order, court, people, security, muslim, muslimban, refugee, trumps'}",US Immigration Policy
194,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",230,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[242696106, 257277393, 330826792]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,halt,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, halt, justice_department'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
195,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",231,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[374102346, 544874430, 1327843160]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,halt,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, halt, justice_department'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
196,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",232,5,"['muslimban', 'trumprussia', 'trumpleak', 'trump', 'tie', 'resist', 'read', 'resistance']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",7,"['muslimban', 'resist', 'theresistance', 'dworkinreport', 'nodapl', 'impeachtrump']","[100185915, 440724583, 1328672311]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,trumprussia,trumpleak,tie,resist,read,resistance,theresistance,dworkinreport,nodapl,impeachtrump","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","muslimban,trumprussia,trumpleak,trump,tie,resist,read,resistance,theresistance,dworkinreport,nodapl,impeachtrump","{'Immigration and Refugee Policy': 'muslimban, nobannowall, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress', 'Trump Administration Controversies': 'trump, trumprussia, trumpleak, tie, resist, read, resistance, theresistance, dworkinreport, nodapl, impeachtrump'}",Immigration and Refugee Policy.Trump Administration Controversies,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'Political Resistance and Controversies': 'muslimban, trumprussia, trumpleak, trump, resist, resistance, theresistance, dworkinreport, nodapl, impeachtrump'}",Political Resistance and Controversies
197,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",234,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",11,"['ban', 'travel', 'order', 'immigration', 'trump', 'president', 'court', 'trumps', 'federal', 'judge', 'executive', 'muslim', 'halt']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[938847229, 776108269526016000, 778699826636529672]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,executive,muslim,halt,muslimban,refugee","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,executive,muslim,halt","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,muslim,muslimban,refugee","{'US Immigration Policy': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, executive, muslim, halt, muslimban, refugee'}",US Immigration Policy,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, executive, muslim, halt'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, muslim, muslimban, refugee'}",US Immigration Policy
198,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",235,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[15375209, 15872418, 250529087]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,halt,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, halt, justice_department'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
199,11,"['muslimban', 'nobannowall', 'trump', 'muslim', 'ban', 'refugee', 'refugeeswelcome', 'protest', 'law', 'people', 'support']",236,2,"['nobannowall', 'muslimban', 'tntweeter', 'uslatino', 'heretostay', 'latism', 'inmigracion', 'notmore', 'immigration', 'refugeeswelcome', 'nomuslimban', 'refugee', 'niunomas', 'timeisnow', 'stand']",12,"['muslimban', 'nobannowall', 'trump', 'refugee', 'muslim', 'ban', 'refugeeswelcome', 'protest', 'congress']",4,"['ban', 'trump', 'muslim', 'muslimban', 'refugee', 'trumps', 'order']","[825290342891151360, 825684352545730600, 825741394723663900, 826091470373404672]","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress,tntweeter,uslatino,heretostay,latism,inmigracion,notmore,immigration,nomuslimban,niunomas,timeisnow,stand,trumps,order","muslimban,nobannowall,trump,muslim,ban,refugee,refugeeswelcome,protest,law,people,support,congress","nobannowall,muslimban,tntweeter,uslatino,heretostay,latism,inmigracion,notmore,immigration,refugeeswelcome,nomuslimban,refugee,niunomas,timeisnow,stand,ban,trump,muslim,trumps,order","{'US Immigration Policy and Protests': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress, tntweeter, uslatino, heretostay, latism, inmigracion, notmore, immigration, nomuslimban, niunomas, timeisnow, stand, trumps, order'}",US Immigration Policy and Protests,"{'US Immigration Policy and Public Response': 'muslimban, nobannowall, trump, muslim, ban, refugee, refugeeswelcome, protest, law, people, support, congress'}",US Immigration Policy and Public Response,"{'Immigration and Refugee Policies': ['nobannowall', 'muslimban', 'heretostay', 'inmigracion', 'immigration', 'refugeeswelcome', 'nomuslimban', 'refugee', 'ban', 'trump', 'muslim', 'trumps', 'order'], 'Social Media Activism': ['tntweeter', 'uslatino', 'latism', 'notmore', 'niunomas', 'timeisnow', 'stand']}",Immigration and Refugee Policies.Social Media Activism
200,9,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'president', 'order', 'court', 'judge', 'appeal', 'donald', 'federal', 'block', 'rule', 'legal']",237,14,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'donald', 'federal']",10,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'judge', 'order', 'president', 'court', 'donald', 'appeal', 'white_house', 'homeland_security', 'federal']",6,"['ban', 'travel', 'trump', 'immigration', 'trumps', 'order', 'court', 'judge', 'president', 'appeal', 'federal', 'block', 'rule', 'white_house', 'halt', 'justice_department']","[294176860, 1017498714, 3948602175]","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security,halt,justice_department","ban,travel,trump,immigration,trumps,president,order,court,judge,appeal,donald,federal,block,rule,legal,white_house,homeland_security","ban,travel,trump,immigration,trumps,order,court,judge,president,appeal,donald,federal,block,rule,white_house,halt,justice_department","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security, halt, justice_department'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house, homeland_security', 'Trump Administration Legal Challenges': 'trump, trumps, president, order, court, judge, appeal, donald, federal, block, rule, legal, white_house'}",US Immigration Policy.Trump Administration Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, trumps, order, court, judge, president, appeal, donald, federal, block, rule, white_house, halt, justice_department'}",US Immigration Policy and Legal Challenges
