absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
64,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",66,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[30143148, 106010958, 488679414, 917363497]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy and Legal Challenges,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
65,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",67,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",9,"['ban', 'travel', 'trump', 'muslim']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[776414185, 3369332271, 4690856839]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,muslim,executive_order,federal_judge","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,muslim","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'Travel Ban Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, muslim, executive_order, federal_judge'}",Travel Ban Controversy,"{'US Immigration Policy Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, muslim'}",US Immigration Policy Controversy,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
66,11,"['nobannowall', 'muslimban', 'nomuslimban', 'immigrants', 'leftist', 'muslim', 'litigation', 'purge', 'immigration', 'heretostay']",68,4,"['travelban', 'refugee', 'immigration', 'refugeeswelcome', 'immigrant', 'muslimban', 'nobannowallnoraid', 'great', 'resisttrump', 'mondaymotivation', 'nobannowall', 'woman', 'resist']",9,"['ban', 'travel', 'trump', 'muslim']",0,"['travelban', 'refugeeswelcome', 'maga', 'trump', 'ban', 'refugee', 'noban', 'tcot', 'muslimban', 'islam', 'stopislamofobia', 'judge', 'muslim', 'humanright_fight']","[11695472, 11695602, 2974872788, 827997641346785280]","nobannowall,muslimban,nomuslimban,immigrants,leftist,muslim,litigation,purge,immigration,heretostay,ban,travel,trump,travelban,refugee,refugeeswelcome,immigrant,nobannowallnoraid,great,resisttrump,mondaymotivation,woman,resist,maga,noban,tcot,islam,stopislamofobia,judge,humanright_fight","nobannowall,muslimban,nomuslimban,immigrants,leftist,muslim,litigation,purge,immigration,heretostay,ban,travel,trump","travelban,refugee,immigration,refugeeswelcome,immigrant,muslimban,nobannowallnoraid,great,resisttrump,mondaymotivation,nobannowall,woman,resist,maga,trump,ban,noban,tcot,islam,stopislamofobia,judge,muslim,humanright_fight","{'Immigration and Travel Ban': ['nobannowall', 'muslimban', 'nomuslimban', 'immigrants', 'immigration', 'heretostay', 'ban', 'travel', 'travelban', 'refugee', 'refugeeswelcome', 'immigrant', 'nobannowallnoraid', 'noban'], 'Political Resistance and Activism': ['leftist', 'resisttrump', 'resist', 'maga', 'mondaymotivation', 'woman', 'great'], 'Legal and Human Rights': ['litigation', 'judge', 'humanright_fight'], 'Islam and Islamophobia': ['muslim', 'islam', 'stopislamofobia'], 'Trump Administration Policies': ['trump', 'purge', 'tcot']}",Immigration and Travel Ban.Political Resistance and Activism.Legal and Human Rights.Islam and Islamophobia.Trump Administration Policies,"{'Immigration and Travel Ban': 'nobannowall, muslimban, nomuslimban, immigrants, muslim, immigration, heretostay, ban, travel, trump', 'Political and Legal Opposition': 'leftist, litigation, purge'}",Immigration and Travel Ban.Political and Legal Opposition,"{'Immigration and Refugee Policies': 'travelban, refugee, immigration, refugeeswelcome, immigrant, muslimban, nobannowallnoraid, nobannowall, ban, noban', 'Political Resistance and Activism': 'resisttrump, resist, stopislamofobia, humanright_fight', 'Trump Administration and Policies': 'maga, trump, judge', 'Social Media and Public Sentiment': 'great, mondaymotivation, woman, tcot, islam, muslim'}",Immigration and Refugee Policies.Political Resistance and Activism.Trump Administration and Policies.Social Media and Public Sentiment
67,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",69,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[18819827, 282747242, 3394601549]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'Travel Ban Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",Travel Ban Controversy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
68,13,"['muslimban', 'freedom']",65,8,"['travelban', 'maga', 'muslimban', 'trump', 'pvv', 'tcot', 'islam', 'refugee', 'refugeeswelcome', 'bordersclose', 'read', 'marinelepen', 'vote', 'france']",11,"['refugeeswelcome', 'travelban', 'maga', 'muslimban', 'tcot', 'pvv', 'islam', 'stopislamofobia', 'bordersclose']",9,"['muslimban', 'nobannowall', 'immigration', 'tntweeter_uslatino']","[120818659, 179284235, 237140311, 313038011, 329772412, 891059384, 1272041820, 1579461362, 1908348464, 2715665504, 3075254828, 3407135421, 3468586467, 3622251449, 3874676487, 4780779442, 706577077898756096, 718117017153306625, 747741792318164992, 776692799894724600, 785774096613126144, 814520704901201924, 820637114765348864, 824739546315239425, 838379187366952961, 838379187366953000, 839099917121511425]","muslimban,freedom,refugeeswelcome,travelban,maga,tcot,pvv,islam,stopislamofobia,bordersclose,trump,refugee,read,marinelepen,vote,france,nobannowall,immigration,tntweeter_uslatino","muslimban,freedom,refugeeswelcome,travelban,maga,tcot,pvv,islam,stopislamofobia,bordersclose","travelban,maga,muslimban,trump,pvv,tcot,islam,refugee,refugeeswelcome,bordersclose,read,marinelepen,vote,france,nobannowall,immigration,tntweeter_uslatino","{'Immigration and Travel Policies': 'muslimban, travelban, bordersclose, nobannowall, immigration, refugeeswelcome, refugee', 'Political Movements and Figures': 'maga, tcot, pvv, trump, marinelepen, vote, france', 'Social Issues and Advocacy': 'freedom, stopislamofobia, read, tntweeter_uslatino, islam'}",Immigration and Travel Policies.Political Movements and Figures.Social Issues and Advocacy,"{'Immigration and Islamophobia': 'muslimban, travelban, refugeeswelcome, stopislamofobia, bordersclose, islam', 'Political Movements and Ideologies': 'maga, tcot, pvv, freedom'}",Immigration and Islamophobia.Political Movements and Ideologies,"{'US Immigration Policies': 'travelban, muslimban, trump, maga, nobannowall, immigration', 'European Right-Wing Politics': 'pvv, marinelepen, france, vote', 'Social Media and Public Opinion': 'tcot, read, tntweeter_uslatino', 'Refugee and Border Issues': 'refugee, refugeeswelcome, bordersclose, islam'}",US Immigration Policies.European Right-Wing Politics.Social Media and Public Opinion.Refugee and Border Issues
69,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",71,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[60149899, 74841347, 1287225810, 2713427480]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
70,7,"['refugeeswelcome', 'refugee', 'immigration', 'stopislamofobia', 'travelban', 'migrantenkriminalitat', 'immigrant', 'fightfear', 'prouracisme']",72,6,"['refugeeswelcome', 'stopislamofobia', 'migrantenkriminalitat', 'prouracisme', 'feixismemaime', 'lluita', 'contra', 'internacional', 'racisme', 'jornada']",11,"['refugeeswelcome', 'travelban', 'maga', 'muslimban', 'tcot', 'pvv', 'islam', 'stopislamofobia', 'bordersclose']",14,"['migrantenkriminalitat', 'stoprefugee_stopislam', 'afd', 'refugeeswelcome_fdp', 'und', 'migrantenkriminalitat_genugfueralle', 'stoprefugee', 'spd_migrantenkriminalitat', 'schauhin', 'spd', 'fluchtlingskriminalitat']","[156321706, 1642419774, 2251108546, 2597902411, 3095524177, 3492203836, 3666972316, 4776872181, 704369311004139500, 716630421598040065, 720873437095309313, 764196970105868289, 768755478671290368, 818521856634396672, 838132203779420200, 843125890464845825]","refugeeswelcome,refugee,immigration,stopislamofobia,travelban,migrantenkriminalitat,immigrant,fightfear,prouracisme,maga,muslimban,tcot,pvv,islam,bordersclose,feixismemaime,lluita,contra,internacional,racisme,jornada,stoprefugee_stopislam,afd,refugeeswelcome_fdp,und,migrantenkriminalitat_genugfueralle,stoprefugee,spd_migrantenkriminalitat,schauhin,spd,fluchtlingskriminalitat","refugeeswelcome,refugee,immigration,stopislamofobia,travelban,migrantenkriminalitat,immigrant,fightfear,prouracisme,maga,muslimban,tcot,pvv,islam,bordersclose","refugeeswelcome,stopislamofobia,migrantenkriminalitat,prouracisme,feixismemaime,lluita,contra,internacional,racisme,jornada,stoprefugee_stopislam,afd,refugeeswelcome_fdp,und,migrantenkriminalitat_genugfueralle,stoprefugee,spd_migrantenkriminalitat,schauhin,spd,fluchtlingskriminalitat","{'Immigration and Refugee Issues': 'refugeeswelcome, refugee, immigration, immigrant, stoprefugee, stoprefugee_stopislam, refugeeswelcome_fdp, fluchtlingskriminalitat, migrantenkriminalitat, migrantenkriminalitat_genugfueralle, spd_migrantenkriminalitat', 'Anti-Islamophobia and Racism': 'stopislamofobia, fightfear, prouracisme, stoprefugee_stopislam, schauhin, lluita, contra, internacional, racisme, jornada, feixismemaime', 'Political and Nationalist Movements': 'maga, tcot, pvv, afd, spd', 'Travel and Border Control': 'travelban, muslimban, bordersclose'}",Immigration and Refugee Issues.Anti-Islamophobia and Racism.Political and Nationalist Movements.Travel and Border Control,"{'Immigration and Refugee Issues': 'refugeeswelcome, refugee, immigration, immigrant', 'Anti-Islam Sentiment and Policies': 'stopislamofobia, travelban, muslimban, islam, bordersclose', 'Political and Social Movements': 'fightfear, prouracisme, maga, tcot, pvv', 'Crime and Migration': 'migrantenkriminalitat'}",Immigration and Refugee Issues.Anti-Islam Sentiment and Policies.Political and Social Movements.Crime and Migration,"{'Anti-Racism and Refugee Support': 'refugeeswelcome, stopislamofobia, prouracisme, feixismemaime, lluita, contra, internacional, racisme, jornada, stoprefugee_stopislam, schauhin', 'Political Parties and Immigration': 'afd, refugeeswelcome_fdp, und, migrantenkriminalitat_genugfueralle, stoprefugee, spd_migrantenkriminalitat, spd, fluchtlingskriminalitat'}",Anti-Racism and Refugee Support.Political Parties and Immigration
71,7,"['refugeeswelcome', 'refugee', 'immigration', 'stopislamofobia', 'travelban', 'migrantenkriminalitat', 'immigrant', 'fightfear', 'prouracisme']",73,6,"['refugeeswelcome', 'stopislamofobia', 'migrantenkriminalitat', 'prouracisme', 'feixismemaime', 'lluita', 'contra', 'internacional', 'racisme', 'jornada']",11,"['refugeeswelcome', 'travelban', 'maga', 'muslimban', 'tcot', 'pvv', 'islam', 'stopislamofobia', 'bordersclose']",0,"['travelban', 'refugeeswelcome', 'maga', 'trump', 'ban', 'refugee', 'noban', 'tcot', 'muslimban', 'islam', 'stopislamofobia', 'judge', 'muslim', 'humanright_fight']","[27522324, 61312554, 87042194, 225749611, 271623338, 847325940, 2211180738, 2356934593, 2935020087, 3290161704, 728645575558758403, 738333792008560641, 808071209455910912, 840139453641375748]","refugeeswelcome,refugee,immigration,stopislamofobia,travelban,migrantenkriminalitat,immigrant,fightfear,prouracisme,maga,muslimban,tcot,pvv,islam,bordersclose,feixismemaime,lluita,contra,internacional,racisme,jornada,trump,ban,noban,judge,muslim,humanright_fight","refugeeswelcome,refugee,immigration,stopislamofobia,travelban,migrantenkriminalitat,immigrant,fightfear,prouracisme,maga,muslimban,tcot,pvv,islam,bordersclose","refugeeswelcome,stopislamofobia,migrantenkriminalitat,prouracisme,feixismemaime,lluita,contra,internacional,racisme,jornada,travelban,maga,trump,ban,refugee,noban,tcot,muslimban,islam,judge,muslim,humanright_fight","{'Immigration and Refugee Issues': 'refugeeswelcome, refugee, immigration, immigrant, travelban, muslimban, bordersclose, ban, noban, judge, humanright_fight', 'Anti-Racism and Islamophobia': 'stopislamofobia, fightfear, prouracisme, islam, muslim, racisme', 'Political Movements and Reactions': 'maga, tcot, pvv, trump', 'International Anti-Fascism and Human Rights': 'migrantenkriminalitat, feixismemaime, lluita, contra, internacional, jornada'}",Immigration and Refugee Issues.Anti-Racism and Islamophobia.Political Movements and Reactions.International Anti-Fascism and Human Rights,"{'Immigration and Refugee Issues': 'refugeeswelcome, refugee, immigration, immigrant', 'Anti-Islam Sentiment and Policies': 'stopislamofobia, travelban, muslimban, islam, bordersclose', 'Political and Social Movements': 'fightfear, prouracisme, maga, tcot, pvv', 'Crime and Migration': 'migrantenkriminalitat'}",Immigration and Refugee Issues.Anti-Islam Sentiment and Policies.Political and Social Movements.Crime and Migration,"{'Anti-Racism and Anti-Islamophobia': ['refugeeswelcome', 'stopislamofobia', 'prouracisme', 'feixismemaime', 'lluita', 'contra', 'internacional', 'racisme', 'jornada', 'humanright_fight'], 'Immigration and Refugee Issues': ['migrantenkriminalitat', 'refugee', 'noban'], 'Political and Legal Actions on Travel and Immigration': ['travelban', 'maga', 'trump', 'ban', 'tcot', 'muslimban', 'islam', 'judge', 'muslim']}",Anti-Racism and Anti-Islamophobia.Immigration and Refugee Issues.Political and Legal Actions on Travel and Immigration
72,6,"['ban', 'muslim', 'muslimban', 'trump', 'court', 'aclu']",75,3,"['muslimban', 'nobannowall', 'live', 'true']",7,"['muslimban', 'trump', 'radio_live', 'resist', 'stock_money', 'theresistance', 'trumprussia']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[500496955, 2702394775, 807810340339744800, 809518522489511936]","ban,muslim,muslimban,trump,court,aclu,radio_live,resist,stock_money,theresistance,trumprussia,nobannowall,live,true,travel,executive_order,order,judge,revise,federal_judge,hawaii,president,trumps,block,immigration","ban,muslim,muslimban,trump,court,aclu,radio_live,resist,stock_money,theresistance,trumprussia","muslimban,nobannowall,live,true,ban,travel,trump,executive_order,order,judge,revise,federal_judge,hawaii,president,trumps,muslim,block,immigration","{'Travel Ban Controversy': 'ban, muslim, muslimban, trump, court, aclu, resist, theresistance, nobannowall, travel, executive_order, order, judge, revise, federal_judge, hawaii, president, trumps, block, immigration'}",Travel Ban Controversy,"{'Travel Ban Controversy': 'ban, muslim, muslimban, trump, court, aclu, resist, theresistance', 'Political Resistance and Investigations': 'radio_live, resist, theresistance, trumprussia', 'Economic Impact': 'stock_money'}",Travel Ban Controversy.Political Resistance and Investigations.Economic Impact,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, ban, travel, trump, executive_order, order, judge, revise, federal_judge, hawaii, president, trumps, muslim, block, immigration'}",US Immigration Policy Controversy
73,11,"['nobannowall', 'muslimban', 'nomuslimban', 'immigrants', 'leftist', 'muslim', 'litigation', 'purge', 'immigration', 'heretostay']",76,4,"['travelban', 'refugee', 'immigration', 'refugeeswelcome', 'immigrant', 'muslimban', 'nobannowallnoraid', 'great', 'resisttrump', 'mondaymotivation', 'nobannowall', 'woman', 'resist']",9,"['ban', 'travel', 'trump', 'muslim']",11,"['shut_newyorkweather', 'york_city', 'newyorkweather', 'hate_fear', 'york', 'city', 'east_coast', 'deadly_east', 'coast_snowstorm', 'outdoor']","[26139323, 4889278415, 4905972502, 696794078915252224]","nobannowall,muslimban,nomuslimban,immigrants,leftist,muslim,litigation,purge,immigration,heretostay,ban,travel,trump,travelban,refugee,refugeeswelcome,immigrant,nobannowallnoraid,great,resisttrump,mondaymotivation,woman,resist,shut_newyorkweather,york_city,newyorkweather,hate_fear,york,city,east_coast,deadly_east,coast_snowstorm,outdoor","nobannowall,muslimban,nomuslimban,immigrants,leftist,muslim,litigation,purge,immigration,heretostay,ban,travel,trump","travelban,refugee,immigration,refugeeswelcome,immigrant,muslimban,nobannowallnoraid,great,resisttrump,mondaymotivation,nobannowall,woman,resist,shut_newyorkweather,york_city,newyorkweather,hate_fear,york,city,east_coast,deadly_east,coast_snowstorm,outdoor","{'Immigration and Travel Ban Protests': ['nobannowall', 'muslimban', 'nomuslimban', 'immigrants', 'muslim', 'litigation', 'immigration', 'heretostay', 'ban', 'travel', 'trump', 'travelban', 'refugee', 'refugeeswelcome', 'immigrant', 'nobannowallnoraid', 'resisttrump', 'resist'], 'Weather and Environmental Conditions': ['shut_newyorkweather', 'york_city', 'newyorkweather', 'york', 'city', 'east_coast', 'deadly_east', 'coast_snowstorm', 'outdoor'], 'Political and Social Resistance': ['leftist', 'great', 'mondaymotivation', 'woman', 'hate_fear']}",Immigration and Travel Ban Protests.Weather and Environmental Conditions.Political and Social Resistance,"{'Immigration and Travel Ban': 'nobannowall, muslimban, nomuslimban, immigrants, muslim, immigration, heretostay, ban, travel, trump', 'Political and Legal Opposition': 'leftist, litigation, purge'}",Immigration and Travel Ban.Political and Legal Opposition,"{'Immigration and Refugee Policies': ['travelban', 'refugee', 'immigration', 'refugeeswelcome', 'immigrant', 'muslimban', 'nobannowallnoraid', 'nobannowall', 'resisttrump', 'resist'], 'Weather and Natural Events': ['shut_newyorkweather', 'york_city', 'newyorkweather', 'york', 'city', 'east_coast', 'deadly_east', 'coast_snowstorm', 'outdoor']}",Immigration and Refugee Policies.Weather and Natural Events
74,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",77,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[524435492, 2331853451, 2605069205, 3119526652]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Immigration Policy and Legal Challenges,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
76,11,"['nobannowall', 'muslimban', 'nomuslimban', 'immigrants', 'leftist', 'muslim', 'litigation', 'purge', 'immigration', 'heretostay']",78,3,"['muslimban', 'nobannowall', 'live', 'true']",7,"['muslimban', 'trump', 'radio_live', 'resist', 'stock_money', 'theresistance', 'trumprussia']",9,"['muslimban', 'nobannowall', 'immigration', 'tntweeter_uslatino']","[45805351, 79028016, 2707058534, 3086411087]","nobannowall,muslimban,nomuslimban,immigrants,leftist,muslim,litigation,purge,immigration,heretostay,trump,radio_live,resist,stock_money,theresistance,trumprussia,live,true,tntweeter_uslatino","nobannowall,muslimban,nomuslimban,immigrants,leftist,muslim,litigation,purge,immigration,heretostay,trump,radio_live,resist,stock_money,theresistance,trumprussia","muslimban,nobannowall,live,true,immigration,tntweeter_uslatino","{'Immigration and Resistance': 'nobannowall, muslimban, nomuslimban, immigrants, leftist, muslim, litigation, purge, immigration, heretostay, trump, resist, theresistance, trumprussia, tntweeter_uslatino'}",Immigration and Resistance,"{'Immigration and Resistance': 'nobannowall, muslimban, nomuslimban, immigrants, muslim, immigration, heretostay, resist, theresistance', 'Political Opposition and Legal Challenges': 'leftist, litigation, purge, trump, trumprussia', 'Media and Economic Concerns': 'radio_live, stock_money'}",Immigration and Resistance.Political Opposition and Legal Challenges.Media and Economic Concerns,"{'Immigration and Travel Ban': 'muslimban, nobannowall, immigration', 'Social Media and Activism': 'live, tntweeter_uslatino', 'Truth and Authenticity': 'true'}",Immigration and Travel Ban.Social Media and Activism.Truth and Authenticity
77,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",79,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[3183011042, 4040356454, 4291483877, 4291826968, 4292285657, 4292420368, 4311027620, 4374463812, 4428480594, 4430769312, 4594844191, 4609793892, 4637575405, 702312482623393792, 718219857943093248, 731844183825092600, 732118984628166658]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'US Travel Ban Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",US Travel Ban Controversy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
78,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",80,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[24924400, 62594204, 810156981998800897]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'Travel Ban Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",Travel Ban Controversy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
79,8,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'trumps', 'block', 'president', 'immigration']",81,1,"['ban', 'travel', 'trump', 'order', 'judge', 'revise', 'hawaii', 'president', 'trumps', 'block']",4,"['ban', 'travel', 'trump', 'executive_order', 'order', 'revise', 'judge', 'federal_judge', 'trumps', 'president', 'hawaii', 'block', 'executive']",12,"['ban', 'travel', 'trump', 'executive_order', 'order', 'judge', 'revise', 'federal_judge', 'hawaii', 'president', 'trumps', 'muslim', 'block', 'immigration']","[16086928, 80163000, 136055810, 484237843, 816313821883146240]","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive,muslim","ban,travel,trump,order,judge,revise,hawaii,trumps,block,president,immigration,executive_order,federal_judge,executive","ban,travel,trump,order,judge,revise,hawaii,president,trumps,block,executive_order,federal_judge,muslim,immigration","{'Travel Ban Controversy': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive, muslim'}",Travel Ban Controversy,"{'Travel Ban and Legal Challenges': 'ban, travel, trump, order, judge, revise, hawaii, trumps, block, president, immigration, executive_order, federal_judge, executive'}",Travel Ban and Legal Challenges,"{'US Immigration Policy': 'ban, travel, trump, order, judge, revise, hawaii, president, trumps, block, executive_order, federal_judge, muslim, immigration'}",US Immigration Policy
