absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
105,9,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin']",101,2,"['muslimban', 'trump', 'theresistance', 'nobannowall', 'nomuslimban', 'muslim', 'vote', 'session']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[273632640, 408360989, 1140341359]","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee,theresistance,nomuslimban,vote,session,immigration,trumps,travel,order,seek,country","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee","muslimban,trump,theresistance,nobannowall,nomuslimban,muslim,vote,session,ban,immigration,trumps,travel,order,executive_order,seek,protest,country","{'Travel and Immigration Ban': 'muslimban, nobannowall, studentban, notbanstudentvisa, muslim, iranian, trump, ban, executive_order, protest, refugee, theresistance, nomuslimban, immigration, trumps, travel, order, seek, country', 'Student and Visa Issues': 'studentban, notbanstudentvisa, student, session', 'Political and Social Activism': 'protest, theresistance, vote, letthemin, people'}",Travel and Immigration Ban.Student and Visa Issues.Political and Social Activism,"{'Travel and Immigration Restrictions': 'muslimban, nobannowall, studentban, notbanstudentvisa, student, muslim, people, iranian, letthemin, trump, ban, executive_order, protest, refugee'}",Travel and Immigration Restrictions,"{'US Immigration Policy Protests': 'muslimban, trump, theresistance, nobannowall, nomuslimban, muslim, vote, session, ban, immigration, trumps, travel, order, executive_order, seek, protest, country'}",US Immigration Policy Protests
106,11,"['muslimban', 'maga', 'trump', 'refugee', 'worth']",102,4,"['muslimban', 'canada', 'trump', 'europe', 'lax']",12,"['migrant_europe', 'foxnew_breitbart', 'maga_vet', 'muslimban', 'canada', 'breitbart']",1,"['muslim', 'america_heartland', 'america', 'muslimban', 'heartland', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'trump', 'maga', 'start_help', 'heartland_kill', 'refugee', 'migrant_europe', 'ohio']","[1384804622, 2626453511, 2831536977]","muslimban,maga,trump,refugee,worth,migrant_europe,foxnew_breitbart,maga_vet,canada,breitbart,europe,lax,muslim,america_heartland,america,heartland,refuge,seek_refuge,seek_refuge_america_heartland,start_help,heartland_kill,ohio","muslimban,maga,trump,refugee,worth,migrant_europe,foxnew_breitbart,maga_vet,canada,breitbart","muslimban,canada,trump,europe,lax,muslim,america_heartland,america,heartland,refuge,seek_refuge,seek_refuge_america_heartland,maga,start_help,heartland_kill,refugee,migrant_europe,ohio","{'US Immigration and Refugee Policies': 'muslimban, refugee, migrant_europe, seek_refuge, seek_refuge_america_heartland, refuge', 'Political Influence and Media': 'maga, trump, foxnew_breitbart, breitbart, maga_vet', 'Geopolitical Locations and Movements': 'canada, europe, america_heartland, america, heartland, ohio, lax', 'Cultural and Religious Identity': 'muslim, heartland_kill'}",US Immigration and Refugee Policies.Political Influence and Media.Geopolitical Locations and Movements.Cultural and Religious Identity,"{'US Immigration and Political Climate': 'muslimban, maga, trump, refugee, worth, migrant_europe, foxnew_breitbart, maga_vet, canada, breitbart'}",US Immigration and Political Climate,"{'US Immigration Policies': ['muslimban', 'trump', 'maga'], 'Refugee and Migration Issues': ['refuge', 'seek_refuge', 'refugee', 'migrant_europe', 'seek_refuge_america_heartland'], 'Geographical Locations': ['canada', 'europe', 'america_heartland', 'america', 'heartland', 'ohio', 'lax'], 'Social and Political Impact': ['muslim', 'heartland_kill', 'start_help']}",US Immigration Policies.Refugee and Migration Issues.Geographical Locations.Social and Political Impact
107,11,"['muslimban', 'maga', 'trump', 'refugee', 'worth']",103,4,"['muslimban', 'canada', 'trump', 'europe', 'lax']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",1,"['muslim', 'america_heartland', 'america', 'muslimban', 'heartland', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'trump', 'maga', 'start_help', 'heartland_kill', 'refugee', 'migrant_europe', 'ohio']","[49592004, 56161146, 266476869]","muslimban,maga,trump,refugee,worth,nobannowall,muslim,ban,executive_order,protest,people,student,iranian,canada,europe,lax,america_heartland,america,heartland,refuge,seek_refuge,seek_refuge_america_heartland,start_help,heartland_kill,migrant_europe,ohio","muslimban,maga,trump,refugee,worth,nobannowall,muslim,ban,executive_order,protest,people,student,iranian","muslimban,canada,trump,europe,lax,muslim,america_heartland,america,heartland,refuge,seek_refuge,seek_refuge_america_heartland,maga,start_help,heartland_kill,refugee,migrant_europe,ohio","{'US Immigration Policy and Protests': ['muslimban', 'maga', 'trump', 'refugee', 'nobannowall', 'muslim', 'ban', 'executive_order', 'protest'], 'International Refugee and Migration Issues': ['refuge', 'seek_refuge', 'migrant_europe', 'iranian', 'canada', 'europe'], 'American Heartland and Refuge': ['america_heartland', 'america', 'heartland', 'seek_refuge_america_heartland', 'start_help', 'heartland_kill', 'ohio'], 'Airports and Travel': ['lax', 'student']}",US Immigration Policy and Protests.International Refugee and Migration Issues.American Heartland and Refuge.Airports and Travel,"{'US Immigration Policy and Protests': 'muslimban, maga, trump, refugee, nobannowall, muslim, ban, executive_order, protest, iranian', 'Social and Political Impact': 'worth, people, student'}",US Immigration Policy and Protests.Social and Political Impact,"{'US Immigration Policies': ['muslimban', 'trump', 'maga'], 'Refugee and Migration Issues': ['refuge', 'seek_refuge', 'refugee', 'migrant_europe', 'seek_refuge_america_heartland'], 'Geographical Locations': ['canada', 'europe', 'america_heartland', 'america', 'heartland', 'ohio', 'lax'], 'Social and Political Impact': ['muslim', 'heartland_kill', 'start_help']}",US Immigration Policies.Refugee and Migration Issues.Geographical Locations.Social and Political Impact
108,11,"['muslimban', 'maga', 'trump', 'refugee', 'worth']",104,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",4,"['muslimban', 'racist', 'standuptotrump', 'london', 'value']","[776414185, 2187410251, 3341446180]","muslimban,maga,trump,refugee,worth,nobannowall,muslim,ban,executive_order,protest,people,student,iranian,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,racist,standuptotrump,london,value","muslimban,maga,trump,refugee,worth,nobannowall,muslim,ban,executive_order,protest,people,student,iranian","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,muslimban,racist,standuptotrump,london,value","{'US Immigration Policy and Protests': 'muslimban, maga, trump, refugee, nobannowall, muslim, ban, executive_order, protest, immigration, order, president, america, racist, standuptotrump', 'Impact on Individuals and Communities': 'worth, people, student, iranian, travel, trumps, seek, heartland, refuge, country, london, value'}",US Immigration Policy and Protests.Impact on Individuals and Communities,"{'US Immigration Policy and Protests': 'muslimban, maga, trump, refugee, nobannowall, muslim, ban, executive_order, protest, iranian', 'Social and Political Impact': 'worth, people, student'}",US Immigration Policy and Protests.Social and Political Impact,"{""Trump's Travel Ban"": ['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'muslimban'], 'Protests Against Immigration Policies': ['protest', 'refugee', 'racist', 'standuptotrump', 'london'], 'American Values and Refuge': ['seek', 'heartland', 'refuge', 'country', 'value']}",Trump's Travel Ban.Protests Against Immigration Policies.American Values and Refuge
109,5,"['ban', 'trump', 'donald', 'trumps', 'immigration', 'travel', 'fire', 'company', 'state', 'nodapl', 'muslim', 'general', 'cnn', 'attorney', 'big']",105,13,"['ban', 'trump', 'donald', 'trumps', 'immigration', 'travel', 'fire', 'muslim', 'attorney', 'general', 'state', 'cnn']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",8,"['ban', 'donald', 'trump', 'travel', 'trumps', 'immigration', 'fire', 'dissent_memo', 'fire_attorney', 'muslim', 'barack_obama', 'state_department']","[24645871, 1511154877, 1939212224, 2322972280]","ban,trump,donald,trumps,immigration,travel,fire,company,state,nodapl,muslim,general,cnn,attorney,big,order,president,executive_order,dissent_memo,fire_attorney,barack_obama,state_department","ban,trump,donald,trumps,immigration,travel,fire,company,state,nodapl,muslim,general,cnn,attorney,big,order,president,executive_order","ban,trump,donald,trumps,immigration,travel,fire,muslim,attorney,general,state,cnn,dissent_memo,fire_attorney,barack_obama,state_department","{'US Immigration Policy': ['ban', 'immigration', 'travel', 'muslim', 'executive_order'], 'Trump Administration Actions': ['trump', 'donald', 'trumps', 'president', 'order', 'executive_order'], 'Controversial Government Decisions': ['fire', 'fire_attorney', 'dissent_memo', 'attorney', 'state_department'], 'Media and Public Figures': ['cnn', 'general', 'big', 'barack_obama'], 'Environmental and Indigenous Rights': ['nodapl']}",US Immigration Policy.Trump Administration Actions.Controversial Government Decisions.Media and Public Figures.Environmental and Indigenous Rights,"{'US Immigration Policy': ['ban', 'immigration', 'travel', 'muslim', 'executive_order'], ""Donald Trump's Presidency"": ['trump', 'donald', 'trumps', 'president', 'executive_order'], 'Legal and Government Actions': ['attorney', 'order', 'state', 'general'], 'Media and News Coverage': ['cnn', 'big'], 'Corporate and Environmental Issues': ['fire', 'company', 'nodapl']}",US Immigration Policy.Donald Trump's Presidency.Legal and Government Actions.Media and News Coverage.Corporate and Environmental Issues,"{'US Immigration Policy': ['ban', 'immigration', 'travel', 'muslim', 'dissent_memo'], 'Trump Administration Actions': ['trump', 'donald', 'trumps', 'fire', 'fire_attorney'], 'US Government and Legal Affairs': ['attorney', 'general', 'state', 'state_department', 'fire_attorney'], 'Media Coverage': ['cnn'], 'Obama Administration': ['barack_obama']}",US Immigration Policy.Trump Administration Actions.US Government and Legal Affairs.Media Coverage.Obama Administration
110,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",107,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[69329527, 138749160, 227394952]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy': ['ban', 'travel', 'immigration', 'order', 'executive_order', 'refuge', 'country', 'refugee'], 'Trump Administration': ['trump', 'trumps', 'president', 'donald', 'america'], 'Public Reaction': ['protest', 'defend', 'seek', 'heartland'], 'Muslim Community': ['muslim'], 'Controversy and Criticism': ['fire']}",US Immigration Policy.Trump Administration.Public Reaction.Muslim Community.Controversy and Criticism,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
111,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",108,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[294176860, 1017498714, 3948602175]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, fire, executive_order, america, seek, heartland, refuge, country, refugee'}",US Immigration Policy and Controversy,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
112,1,"['muslimban', 'resist', 'trumpleak', 'podcast', 'theresistance', 'impeachtrump']",109,2,"['muslimban', 'trump', 'theresistance', 'nobannowall', 'nomuslimban', 'muslim', 'vote', 'session']",14,"['muslimban', 'resist', 'trumpleak', 'podcast']",10,"['muslimban', 'trump', 'theresistance', 'resist', 'nobannowall', 'trumpleak', 'nomuslimban', 'break', 'stoppresidentbannon']","[462609615, 786322788055388160, 817825066993860600]","muslimban,resist,trumpleak,podcast,theresistance,impeachtrump,trump,nobannowall,nomuslimban,muslim,vote,session,break,stoppresidentbannon","muslimban,resist,trumpleak,podcast,theresistance,impeachtrump","muslimban,trump,theresistance,nobannowall,nomuslimban,muslim,vote,session,resist,trumpleak,break,stoppresidentbannon","{'Political Resistance and Opposition to Trump Administration': 'muslimban, resist, trumpleak, theresistance, impeachtrump, trump, nobannowall, nomuslimban, muslim, vote, stoppresidentbannon'}",Political Resistance and Opposition to Trump Administration,"{'Political Opposition to Trump Administration': 'muslimban, resist, trumpleak, theresistance, impeachtrump', 'Media and Communication': 'podcast'}",Political Opposition to Trump Administration.Media and Communication,"{'Political Resistance Against Trump Administration': 'muslimban, trump, theresistance, nobannowall, nomuslimban, muslim, vote, session, resist, trumpleak, break, stoppresidentbannon'}",Political Resistance Against Trump Administration
113,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",110,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[18118505, 86989456, 1350989725, 806699926910541824]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy': 'ban, travel, immigration, order, executive_order, refugee', 'Trump Administration': 'trump, trumps, president, donald, america', 'Public Reaction': 'protest, defend, fire, seek, heartland', 'Muslim Community': 'muslim, refuge, country'}",US Immigration Policy.Trump Administration.Public Reaction.Muslim Community,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
114,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",111,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[813899491, 1963785025, 4438391172]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, fire, executive_order, america, seek, heartland, refuge, country, refugee'}",US Immigration Policy and Controversy,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
115,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",112,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[88951664, 720008230412410885, 720008230412410900]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy': 'ban, travel, immigration, order, executive_order, refugee', 'Trump Administration': 'trump, trumps, president, donald, america', 'Public Reaction': 'protest, defend, fire, seek, heartland', 'Muslim Community': 'muslim, refuge, country'}",US Immigration Policy.Trump Administration.Public Reaction.Muslim Community,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
116,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",113,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[1494835716, 2712763860, 769380097359024100, 778929359826456577]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy': 'ban, travel, immigration, trumps, president, order, executive_order, america, country', 'Trump Administration': 'trump, donald, president, trumps, executive_order', 'Protests and Public Response': 'protest, defend, fire, seek, heartland', 'Muslim and Refugee Issues': 'muslim, refuge, refugee'}",US Immigration Policy.Trump Administration.Protests and Public Response.Muslim and Refugee Issues,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
117,9,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin']",114,5,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'support', 'respect']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",9,"['nobannowall', 'muslimban', 'studentban', 'notbanstudentvisa', 'worth_worldwide', 'iranian_student', 'student', 'confirmation_vote']","[44033036, 53925975, 109577595, 131826162]","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee,support,respect,worth_worldwide,iranian_student,confirmation_vote","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee","muslimban,nobannowall,studentban,notbanstudentvisa,support,respect,worth_worldwide,iranian_student,student,confirmation_vote","{'Travel and Immigration Restrictions': 'muslimban, nobannowall, studentban, notbanstudentvisa, student, muslim, people, iranian, letthemin, trump, ban, executive_order, protest, refugee, support, respect, worth_worldwide, iranian_student, confirmation_vote'}",Travel and Immigration Restrictions,"{'Travel and Immigration Restrictions': 'muslimban, nobannowall, studentban, notbanstudentvisa, student, muslim, people, iranian, letthemin, trump, ban, executive_order, protest, refugee'}",Travel and Immigration Restrictions,"{'Travel and Immigration Restrictions': ['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa'], 'Support and Advocacy': ['support', 'respect', 'worth_worldwide'], 'Iranian Students and Education': ['iranian_student', 'student'], 'Political Processes': ['confirmation_vote']}",Travel and Immigration Restrictions.Support and Advocacy.Iranian Students and Education.Political Processes
118,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",116,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[802319182360612869, 809892522805829600, 809892522805829632]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, fire, executive_order, america, seek, heartland, refuge, country, refugee'}",US Immigration Policy and Controversy,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
119,2,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'president', 'order', 'protest', 'muslim', 'defend']",117,10,"['ban', 'trump', 'muslim', 'travel', 'trumps', 'immigration', 'order', 'president', 'america', 'seek', 'heartland', 'refuge', 'country', 'protest', 'refugee']",7,"['ban', 'trump', 'travel', 'trumps', 'immigration', 'donald', 'order', 'muslim', 'president', 'fire', 'executive_order']",5,"['ban', 'trump', 'muslim', 'immigration', 'trumps', 'travel', 'order', 'executive_order', 'seek', 'protest', 'country']","[101136300, 902841756, 3024568735, 824053976144281600]","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order,america,seek,heartland,refuge,country,refugee","ban,trump,travel,immigration,trumps,president,order,protest,muslim,defend,donald,fire,executive_order","ban,trump,muslim,travel,trumps,immigration,order,president,america,seek,heartland,refuge,country,protest,refugee,executive_order","{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, fire, executive_order, america, seek, heartland, refuge, country, refugee'}",US Immigration Policy and Controversy,"{'US Immigration Policy and Controversy': 'ban, trump, travel, immigration, trumps, president, order, protest, muslim, defend, donald, executive_order', 'Public Reaction to Government Actions': 'protest, defend, fire'}",US Immigration Policy and Controversy.Public Reaction to Government Actions,"{'US Immigration Policy': 'ban, trump, muslim, travel, trumps, immigration, order, president, america, executive_order', 'Public Reaction to Immigration Policies': 'seek, heartland, refuge, country, protest, refugee'}",US Immigration Policy.Public Reaction to Immigration Policies
120,9,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'muslim', 'people', 'iranian', 'letthemin']",118,5,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'support', 'respect']",1,"['muslimban', 'nobannowall', 'muslim', 'trump', 'ban', 'executive_order', 'protest', 'people', 'refugee', 'student', 'iranian']",9,"['nobannowall', 'muslimban', 'studentban', 'notbanstudentvisa', 'worth_worldwide', 'iranian_student', 'student', 'confirmation_vote']","[125208159, 914482993, 808476381516591100]","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee,support,respect,worth_worldwide,iranian_student,confirmation_vote","muslimban,nobannowall,studentban,notbanstudentvisa,student,muslim,people,iranian,letthemin,trump,ban,executive_order,protest,refugee","muslimban,nobannowall,studentban,notbanstudentvisa,support,respect,worth_worldwide,iranian_student,student,confirmation_vote","{'Travel and Immigration Restrictions': 'muslimban, nobannowall, studentban, notbanstudentvisa, student, muslim, people, iranian, letthemin, trump, ban, executive_order, protest, refugee, support, respect, worth_worldwide, iranian_student, confirmation_vote'}",Travel and Immigration Restrictions,"{'Travel and Immigration Restrictions': 'muslimban, nobannowall, studentban, notbanstudentvisa, student, muslim, people, iranian, letthemin, trump, ban, executive_order, protest, refugee'}",Travel and Immigration Restrictions,"{'Travel and Immigration Restrictions': ['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa'], 'Support and Advocacy': ['support', 'respect', 'worth_worldwide'], 'Iranian Students and Education': ['iranian_student', 'student'], 'Political Processes': ['confirmation_vote']}",Travel and Immigration Restrictions.Support and Advocacy.Iranian Students and Education.Political Processes
