absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
106,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",96,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",12,"['ban', 'donald', 'trump', 'trumps', 'immigration', 'stock', 'travel', 'fire', 'dissent_memo', 'fire_attorney', 'muslim']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[19983221, 289148078, 298423919, 3423361827]","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,stock,dissent_memo,fire_attorney,muslimban,refugee,support,country,people,executive_order,protest","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,stock,dissent_memo,fire_attorney","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy Controversy': 'ban, trump, immigration, travel, trumps, donald, order, president, muslim, state, general, attorney, defend, official, dissent_memo, muslimban, refugee, country, people, executive_order, protest', 'Political and Legal Repercussions': 'fire, stock, fire_attorney, support'}",US Immigration Policy Controversy.Political and Legal Repercussions,"{'US Immigration Policy': 'ban, immigration, travel, order, muslim', 'Trump Administration Actions': 'trump, trumps, donald, president, fire, state, general, attorney, defend, official, dissent_memo, fire_attorney', 'Political and Legal Controversies': 'stock, dissent_memo, fire_attorney'}",US Immigration Policy.Trump Administration Actions.Political and Legal Controversies,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
107,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",98,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",14,"['ban', 'muslim', 'americans_support', 'travel', 'trumps', 'do_not', 'support', 'americans']",1,"['intention', 'do_not', 'cosponsor_mirror', 'rush']","[37710105, 2567146231, 4884762153]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,americans_support,travel,trumps,do_not,support,americans,immigration,intention,cosponsor_mirror,rush","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,americans_support,travel,trumps,do_not,support,americans","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,intention,do_not,cosponsor_mirror,rush","{'US Immigration Policy': 'muslimban, muslim, trump, ban, america, order, protest, vote, country, americans_support, travel, trumps, do_not, support, americans, immigration, intention', 'Refugee and Asylum Issues': 'heartland, refuge, people, refugee', 'Political Actions and Reactions': 'cosponsor_mirror, rush'}",US Immigration Policy.Refugee and Asylum Issues.Political Actions and Reactions,"{'US Travel Ban on Muslims': ['muslimban', 'muslim', 'trump', 'ban', 'order', 'travel', 'trumps'], 'Public Reaction and Protest': ['protest', 'vote', 'do_not', 'support', 'americans_support', 'americans'], 'Impact on Refugees': ['refuge', 'people', 'refugee', 'america', 'country', 'heartland']}",US Travel Ban on Muslims.Public Reaction and Protest.Impact on Refugees,"{'Travel Ban and Immigration Policy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'intention', 'do_not', 'cosponsor_mirror', 'rush']}",Travel Ban and Immigration Policy
108,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",99,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[273632640, 408360989, 1140341359]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student,travel,trumps,immigration,support,president","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy': 'muslimban, muslim, trump, ban, executive_order, immigration, president, trumps', 'Public Reaction and Protest': 'protest, vote, support, nobannowall', 'Refuge and Asylum': 'refuge, people, refugee, seek, seek_refuge, seek_refuge_america_heartland', 'Impact on America': 'america, america_heartland, country, heartland', 'Travel and Education': 'student, travel, order'}",US Immigration Policy.Public Reaction and Protest.Refuge and Asylum.Impact on America.Travel and Education,"{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'order', 'protest', 'vote', 'executive_order', 'nobannowall'], 'Refugees and Seeking Asylum': ['refuge', 'people', 'refugee', 'seek', 'seek_refuge', 'seek_refuge_america_heartland'], ""America's Heartland and Inclusivity"": ['heartland', 'america', 'country', 'america_heartland', 'student']}",US Immigration Policy and Protests.Refugees and Seeking Asylum.America's Heartland and Inclusivity,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
109,4,"['maga', 'muslimban', 'trump', 'migrant', 'europe', 'vet']",101,7,"['muslimban', 'trump', 'test', 'know', 'unconstitutional', 'do', 'not', 'court', 'safe', 'cabinet', 'judge', 'come']",0,"['muslimban', 'migrant_europe', 'trump', 'foxnew_breitbart', 'maga_vet', 'europe']",4,"['muslimban', 'ban', 'travel', 'muslim', 'trump', 'maga', 'migrant_europe', 'americans_support', 'trumps', 'foxnew_breitbart', 'maga_vet', 'refugee', 'support', 'americans']","[1384804622, 2626453511, 2831536977]","maga,muslimban,trump,migrant,europe,vet,migrant_europe,foxnew_breitbart,maga_vet,test,know,unconstitutional,do,not,court,safe,cabinet,judge,come,ban,travel,muslim,americans_support,trumps,refugee,support,americans","maga,muslimban,trump,migrant,europe,vet,migrant_europe,foxnew_breitbart,maga_vet","muslimban,trump,test,know,unconstitutional,do,not,court,safe,cabinet,judge,come,ban,travel,muslim,maga,migrant_europe,americans_support,trumps,foxnew_breitbart,maga_vet,refugee,support,americans","{'US Immigration Policy': 'maga, muslimban, trump, migrant, migrant_europe, ban, travel, muslim, refugee, unconstitutional, court, judge, americans_support, trumps, support, americans', 'Media and Political Influence': 'foxnew_breitbart, maga_vet', 'European Migration': 'europe, migrant_europe', 'US Government and Legal System': 'vet, cabinet, judge, court, unconstitutional, safe'}",US Immigration Policy.Media and Political Influence.European Migration.US Government and Legal System,"{'US Politics and Immigration': ['maga', 'muslimban', 'trump', 'migrant'], 'Migration in Europe': ['migrant_europe', 'europe'], 'Media and Political Influence': ['foxnew_breitbart'], 'Veterans and Political Support': ['vet', 'maga_vet']}",US Politics and Immigration.Migration in Europe.Media and Political Influence.Veterans and Political Support,"{'US Travel Ban Controversy': ['muslimban', 'trump', 'unconstitutional', 'court', 'ban', 'travel', 'muslim', 'migrant_europe', 'refugee', 'support', 'americans_support', 'americans'], 'Political and Media Influence': ['maga', 'maga_vet', 'foxnew_breitbart', 'trumps', 'cabinet', 'judge', 'safe']}",US Travel Ban Controversy.Political and Media Influence
110,10,"['muslimban', 'trump', 'test', 'know', 'not', 'unconstitutional', 'do', 'court', 'safe', 'cabinet', 'judge', 'america']",102,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",4,"['muslimban', 'ban', 'travel', 'muslim', 'trump', 'maga', 'migrant_europe', 'americans_support', 'trumps', 'foxnew_breitbart', 'maga_vet', 'refugee', 'support', 'americans']","[49592004, 56161146, 266476869]","muslimban,trump,test,know,not,unconstitutional,do,court,safe,cabinet,judge,america,muslim,america_heartland,ban,seek,heartland,refuge,seek_refuge,nobannowall,seek_refuge_america_heartland,people,refugee,executive_order,student,travel,trumps,immigration,order,support,country,maga,migrant_europe,americans_support,foxnew_breitbart,maga_vet,americans","muslimban,trump,test,know,not,unconstitutional,do,court,safe,cabinet,judge,america,muslim,america_heartland,ban,seek,heartland,refuge,seek_refuge,nobannowall,seek_refuge_america_heartland,people,refugee,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,maga,migrant_europe,americans_support,foxnew_breitbart,maga_vet,americans","{'US Immigration Policy': ['muslimban', 'trump', 'unconstitutional', 'court', 'judge', 'america', 'muslim', 'ban', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'refugee', 'executive_order', 'travel', 'trumps', 'immigration', 'order', 'country', 'migrant_europe', 'americans_support', 'maga', 'americans'], 'Political and Public Reactions': ['test', 'know', 'not', 'do', 'safe', 'cabinet', 'america_heartland', 'people', 'student', 'support', 'foxnew_breitbart', 'maga_vet']}",US Immigration Policy.Political and Public Reactions,"{'US Immigration Policy': ['muslimban', 'trump', 'unconstitutional', 'court', 'judge', 'america', 'ban', 'nobannowall', 'executive_order'], 'Refugees and Asylum Seekers': ['seek', 'refuge', 'seek_refuge', 'seek_refuge_america_heartland', 'refugee', 'america_heartland', 'heartland'], 'Political and Social Reactions': ['safe', 'cabinet', 'people', 'student']}",US Immigration Policy.Refugees and Asylum Seekers.Political and Social Reactions,"{'US Immigration Policy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'maga', 'americans_support', 'foxnew_breitbart', 'maga_vet', 'americans'], 'European Migration': ['migrant_europe']}",US Immigration Policy.European Migration
111,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",103,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",11,"['muslimban', 'studentban', 'nobannowall', 'notbanstudentvisa', 'worth_worldwide', 'iranian_student', 'notbanstudentvisa_studentban', 'studentban_plz', 'beautiful_mind', 'letthemin_respect', 'studentban_notbanstudentvisa', 'letthemin', 'notaterrorist_studentban', 'support', 'respect']",4,"['muslimban', 'ban', 'travel', 'muslim', 'trump', 'maga', 'migrant_europe', 'americans_support', 'trumps', 'foxnew_breitbart', 'maga_vet', 'refugee', 'support', 'americans']","[776414185, 2187410251, 3341446180]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,studentban,nobannowall,notbanstudentvisa,worth_worldwide,iranian_student,notbanstudentvisa_studentban,studentban_plz,beautiful_mind,letthemin_respect,studentban_notbanstudentvisa,letthemin,notaterrorist_studentban,support,respect,travel,trumps,immigration,maga,migrant_europe,americans_support,foxnew_breitbart,maga_vet,americans","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,studentban,nobannowall,notbanstudentvisa,worth_worldwide,iranian_student,notbanstudentvisa_studentban,studentban_plz,beautiful_mind,letthemin_respect,studentban_notbanstudentvisa,letthemin,notaterrorist_studentban,support,respect","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,maga,migrant_europe,americans_support,foxnew_breitbart,maga_vet,americans","{'Travel Ban and Immigration Policies': ['muslimban', 'muslim', 'trump', 'ban', 'order', 'protest', 'vote', 'country', 'studentban', 'nobannowall', 'notbanstudentvisa', 'iranian_student', 'studentban_plz', 'letthemin_respect', 'studentban_notbanstudentvisa', 'letthemin', 'notaterrorist_studentban', 'support', 'respect', 'travel', 'trumps', 'immigration', 'maga', 'americans_support', 'foxnew_breitbart', 'maga_vet', 'americans'], 'Refugee and Migrant Issues': ['heartland', 'refuge', 'people', 'refugee', 'america', 'migrant_europe', 'worth_worldwide', 'beautiful_mind']}",Travel Ban and Immigration Policies.Refugee and Migrant Issues,"{'Travel and Immigration Restrictions': ['muslimban', 'ban', 'studentban', 'studentban_notbanstudentvisa', 'notbanstudentvisa', 'notbanstudentvisa_studentban', 'studentban_plz', 'notaterrorist_studentban', 'iranian_student', 'letthemin', 'letthemin_respect', 'nobannowall'], 'Political and Social Response': ['trump', 'order', 'protest', 'vote', 'support', 'respect'], 'Impact on People and Communities': ['muslim', 'refuge', 'people', 'refugee', 'america', 'country', 'heartland', 'worth_worldwide', 'beautiful_mind']}",Travel and Immigration Restrictions.Political and Social Response.Impact on People and Communities,"{'US Immigration Policy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'maga', 'americans_support', 'foxnew_breitbart', 'maga_vet', 'americans'], 'European Migration': ['migrant_europe']}",US Immigration Policy.European Migration
112,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",104,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[24645871, 1511154877, 1939212224, 2322972280]","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest,resist,muslimban,trumpleak,theresistance,nobannowall,impeachtrump,resistance,stopsession","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest","trump,ban,resist,muslimban,immigration,trumpleak,travel,theresistance,trumps,order,nobannowall,impeachtrump,president,resistance,stopsession,muslim,executive_order,protest","{""Trump's Immigration Policies"": ['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'executive_order', 'muslimban'], 'Controversial Executive Orders': ['order', 'executive_order', 'muslimban', 'ban', 'trump', 'immigration', 'travel'], 'Political Resistance and Protests': ['protest', 'resist', 'theresistance', 'nobannowall', 'impeachtrump', 'resistance', 'stopsession'], 'Sally Yates and Legal Challenges': ['sally_yate', 'attorney_general', 'state', 'general', 'attorney', 'defend', 'official', 'fire']}",Trump's Immigration Policies.Controversial Executive Orders.Political Resistance and Protests.Sally Yates and Legal Challenges,"{""Trump's Immigration and Travel Ban"": ['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'executive_order'], 'Controversy and Legal Challenges': ['fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official', 'sally_yate', 'attorney_general', 'protest']}",Trump's Immigration and Travel Ban.Controversy and Legal Challenges,"{'US Immigration Policy and Protests': 'trump, ban, resist, muslimban, immigration, travel, theresistance, trumps, order, nobannowall, president, resistance, muslim, executive_order, protest', 'Political Opposition to Trump': 'trumpleak, impeachtrump, stopsession'}",US Immigration Policy and Protests.Political Opposition to Trump
113,6,"['resist', 'muslimban', 'trumpleak', 'theresistance', 'trump', 'impeachtrump', 'resistance', 'nobannowall', 'stopsession', 'nodapl', 'break', 'stopdevos', 'company']",107,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",9,"['muslimban', 'resist', 'trumpleak', 'theresistance', 'trump', 'impeachtrump', 'resistance', 'nobannowall', 'resistance_theresistance', 'nodapl', 'break', 'session']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[462609615, 786322788055388160, 817825066993860600]","resist,muslimban,trumpleak,theresistance,trump,impeachtrump,resistance,nobannowall,stopsession,nodapl,break,stopdevos,company,resistance_theresistance,session,ban,immigration,travel,trumps,order,president,muslim,executive_order,protest","resist,muslimban,trumpleak,theresistance,trump,impeachtrump,resistance,nobannowall,stopsession,nodapl,break,stopdevos,company,resistance_theresistance,session","trump,ban,resist,muslimban,immigration,trumpleak,travel,theresistance,trumps,order,nobannowall,impeachtrump,president,resistance,stopsession,muslim,executive_order,protest","{'Political Resistance': 'resist, theresistance, resistance, resistance_theresistance, protest', 'Trump Administration Controversies': 'trumpleak, trump, impeachtrump, trumps, president', 'Immigration and Travel Ban': 'muslimban, nobannowall, ban, immigration, travel, executive_order, muslim, order', 'Opposition to Trump Policies': 'stopsession, stopdevos, nodapl, break, company, session'}",Political Resistance.Trump Administration Controversies.Immigration and Travel Ban.Opposition to Trump Policies,"{'Political Resistance': ['resist', 'theresistance', 'resistance', 'resistance_theresistance'], 'Opposition to Trump Administration': ['muslimban', 'trumpleak', 'trump', 'impeachtrump', 'nobannowall', 'stopsession', 'stopdevos'], 'Environmental and Social Activism': ['nodapl']}",Political Resistance.Opposition to Trump Administration.Environmental and Social Activism,"{'US Immigration Policy and Protests': 'trump, ban, resist, muslimban, immigration, travel, theresistance, trumps, order, nobannowall, president, resistance, muslim, executive_order, protest', 'Political Opposition to Trump': 'trumpleak, impeachtrump, stopsession'}",US Immigration Policy and Protests.Political Opposition to Trump
114,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",108,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[294176860, 1017498714, 3948602175]","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest,resist,muslimban,trumpleak,theresistance,nobannowall,impeachtrump,resistance,stopsession","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest","trump,ban,resist,muslimban,immigration,trumpleak,travel,theresistance,trumps,order,nobannowall,impeachtrump,president,resistance,stopsession,muslim,executive_order,protest","{'Theme 1: Immigration Policy Controversy': ['ban', 'immigration', 'travel', 'order', 'executive_order', 'muslim', 'muslimban', 'nobannowall'], 'Theme 2: Trump Administration and Opposition': ['trump', 'trumps', 'donald', 'president', 'fire', 'state', 'general', 'attorney', 'defend', 'official', 'sally_yate', 'attorney_general', 'protest', 'resist', 'trumpleak', 'theresistance', 'impeachtrump', 'resistance', 'stopsession']}",Theme 1: Immigration Policy Controversy.Theme 2: Trump Administration and Opposition,"{""Trump's Immigration and Travel Ban"": ['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'executive_order'], 'Controversy and Legal Challenges': ['fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official', 'sally_yate', 'attorney_general', 'protest']}",Trump's Immigration and Travel Ban.Controversy and Legal Challenges,"{'US Immigration Policy and Protests': 'trump, ban, resist, muslimban, immigration, travel, theresistance, trumps, order, nobannowall, president, resistance, muslim, executive_order, protest', 'Political Opposition to Trump': 'trumpleak, impeachtrump, stopsession'}",US Immigration Policy and Protests.Political Opposition to Trump
115,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",109,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[18118505, 86989456, 1350989725, 806699926910541824]","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,america_heartland,america,muslimban,seek,heartland,refuge,seek_refuge,nobannowall,seek_refuge_america_heartland,people,refugee,executive_order,student,support,country,protest","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,america_heartland,america,muslimban,seek,heartland,refuge,seek_refuge,nobannowall,seek_refuge_america_heartland,people,refugee,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'Immigration Policy': ['ban', 'immigration', 'travel', 'order', 'muslim', 'muslimban', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'refugee', 'executive_order', 'country'], 'Trump Administration': ['trump', 'trumps', 'donald', 'president', 'fire', 'state', 'general', 'attorney', 'defend', 'official', 'america_heartland', 'america', 'people', 'student', 'support', 'protest']}",Immigration Policy.Trump Administration,"{'US Immigration Policy': ['ban', 'immigration', 'travel', 'order', 'muslim', 'muslimban', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'refugee', 'executive_order', 'student'], 'Trump Administration': ['trump', 'trumps', 'donald', 'president', 'fire', 'state', 'general', 'attorney', 'defend', 'official', 'america_heartland', 'america', 'people']}",US Immigration Policy.Trump Administration,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
116,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",117,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[69329527, 138749160, 227394952]","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest,muslimban,refugee,support,country,people","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy': ['ban', 'immigration', 'travel', 'order', 'executive_order', 'refugee', 'country', 'people'], 'Trump Administration Actions': ['trump', 'trumps', 'donald', 'president', 'fire', 'state', 'official', 'support'], 'Muslim Ban Controversy': ['muslim', 'muslimban', 'protest'], 'Sally Yates and Legal Challenges': ['general', 'attorney', 'defend', 'sally_yate', 'attorney_general']}",US Immigration Policy.Trump Administration Actions.Muslim Ban Controversy.Sally Yates and Legal Challenges,"{""Trump's Immigration and Travel Ban"": ['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'executive_order'], 'Controversy and Legal Challenges': ['fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official', 'sally_yate', 'attorney_general', 'protest']}",Trump's Immigration and Travel Ban.Controversy and Legal Challenges,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
117,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",110,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[813899491, 1963785025, 4438391172]","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest,muslimban,refugee,support,country,people","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy': 'ban, immigration, travel, order, executive_order, refugee, country, people', 'Trump Administration': 'trump, donald, trumps, president, official', 'Controversial Executive Order': 'muslim, muslimban, protest, support', 'Legal and Political Response': 'fire, state, general, attorney, defend, sally_yate, attorney_general'}",US Immigration Policy.Trump Administration.Controversial Executive Order.Legal and Political Response,"{""Trump's Immigration and Travel Ban"": ['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'executive_order'], 'Controversy and Legal Challenges': ['fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official', 'sally_yate', 'attorney_general', 'protest']}",Trump's Immigration and Travel Ban.Controversy and Legal Challenges,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
