absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
189,6,"['muslimban', 'nobannowall', 'immigration', 'tntweeter', 'uslatino', 'nomuslimban']",207,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[16174163, 48111419, 374932849]","muslimban,nobannowall,immigration,tntweeter,uslatino,nomuslimban,ban,muslim,country,travelban,maga,order,comment_federal,tweet_message,judge,trump,refugee,refugeeswelcome,people","muslimban,nobannowall,immigration,tntweeter,uslatino,nomuslimban,ban,muslim,country,travelban,maga,order,comment_federal,tweet_message,judge,trump,refugee","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy and Travel Ban': 'muslimban, nobannowall, immigration, nomuslimban, ban, muslim, country, travelban, maga, order, trump, refugee, refugeeswelcome', 'Public Reaction and Legal Challenges': 'tntweeter, uslatino, comment_federal, tweet_message, judge, people'}",US Immigration Policy and Travel Ban.Public Reaction and Legal Challenges,"{'US Immigration Policy': 'muslimban, nobannowall, immigration, nomuslimban, ban, muslim, country, travelban, maga, order, refugee', 'Political and Social Reactions': 'tntweeter, uslatino, tweet_message, comment_federal, judge, trump'}",US Immigration Policy.Political and Social Reactions,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
190,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",208,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[14085040, 15736836, 118362962]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt,muslim,block,white_house","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt, muslim, block, white_house'}",US Travel Ban Controversy,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
191,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",209,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",0,"['muslimban', 'resist', 'theresistance', 'trumprussia', 'dworkinreport', 'trumpleak', 'trump', 'tie', 'read', 'nodapl', 'impeachtrump', 'flynn', 'resistance', 'amjoy']","[100185915, 440724583, 1328672311]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,resist,theresistance,trumprussia,dworkinreport,trumpleak,tie,read,nodapl,impeachtrump,flynn,resistance,amjoy","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand","muslimban,nobannowall,muslim,refugee,trump,resist,theresistance,trumprussia,dworkinreport,trumpleak,tie,read,nodapl,impeachtrump,flynn,resistance,amjoy","{'Travel Ban and Immigration Policy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit'], 'Political Resistance and Opposition': ['stand', 'resist', 'theresistance', 'resistance', 'amjoy'], 'Trump and Russia Investigation': ['trumprussia', 'dworkinreport', 'trumpleak', 'flynn'], 'Environmental and Indigenous Rights': ['nodapl'], 'Impeachment and Political Accountability': ['impeachtrump']}",Travel Ban and Immigration Policy.Political Resistance and Opposition.Trump and Russia Investigation.Environmental and Indigenous Rights.Impeachment and Political Accountability,"{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand'}",US Immigration Policy,"{'US Political Resistance Movements': ['muslimban', 'nobannowall', 'resist', 'theresistance', 'resistance', 'impeachtrump'], 'Trump Administration Controversies': ['trump', 'trumprussia', 'dworkinreport', 'trumpleak', 'flynn'], 'Immigration and Refugee Issues': ['muslim', 'refugee'], 'Media and Public Discourse': ['amjoy', 'read'], 'Environmental and Indigenous Rights': ['nodapl']}",US Political Resistance Movements.Trump Administration Controversies.Immigration and Refugee Issues.Media and Public Discourse.Environmental and Indigenous Rights
192,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",239,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[374102346, 544874430, 1327843160]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt,muslim,block,white_house","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt, muslim, block, white_house'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
193,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",210,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[938847229, 776108269526016000, 778699826636529672]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt,muslim,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt, muslim, block'}",US Immigration Policy and Legal Challenges,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block'}",US Travel Ban Controversy
194,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",211,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[24677397, 1619798160, 2577636960]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy Controversy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'people']}",US Immigration Policy Controversy,"{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand'}",US Immigration Policy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
195,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",212,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[294176860, 1017498714, 3948602175]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt,muslim,block,white_house","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt, muslim, block, white_house'}",US Travel Ban Controversy,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
196,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",213,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[236494277, 2174771983, 806879544279871488]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,art_bxlart,nomuslimban,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,art_bxlart,nomuslimban","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'Travel Ban Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, nomuslimban, people'}",Travel Ban Controversy,"{'US Immigration Policy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'nomuslimban'], 'Art and Activism': ['art_bxlart']}",US Immigration Policy.Art and Activism,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
197,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",214,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",3,"['ban', 'trump', 'travel', 'trumps', 'nomuslimban', 'protest', 'muslim']","[34324848, 1122139278, 1877233567, 3066762662]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,art_bxlart,nomuslimban,travel,trumps,protest","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,art_bxlart,nomuslimban","muslimban,nobannowall,muslim,refugee,trump,ban,travel,trumps,nomuslimban,protest","{'US Travel Ban Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, nomuslimban, travel, trumps, protest'}",US Travel Ban Controversy,"{'US Immigration Policy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'nomuslimban'], 'Art and Activism': ['art_bxlart']}",US Immigration Policy.Art and Activism,"{'US Travel Ban and Protests': 'muslimban, nobannowall, muslim, refugee, trump, ban, travel, trumps, nomuslimban, protest'}",US Travel Ban and Protests
198,6,"['muslimban', 'nobannowall', 'immigration', 'tntweeter', 'uslatino', 'nomuslimban']",215,9,"['maga', 'muslimban', 'muslim', 'trump', 'travelban', 'americafirst', 'ban', 'country', 'islam', 'refugee', 'terrorist', 'usa', 'support', 'liberal', 'isis', 'immigrationban', 'tcot']",6,"['muslimban', 'nobannowall', 'trump', 'muslim', 'refugee']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[194594772, 2240363596, 723177144470409216, 805968799031758849]","muslimban,nobannowall,immigration,tntweeter,uslatino,nomuslimban,trump,muslim,refugee,maga,travelban,americafirst,ban,country,islam,terrorist,usa,support,liberal,isis,immigrationban,tcot,refugeeswelcome,people","muslimban,nobannowall,immigration,tntweeter,uslatino,nomuslimban,trump,muslim,refugee","maga,muslimban,muslim,trump,travelban,americafirst,ban,country,islam,refugee,terrorist,usa,support,liberal,isis,immigrationban,tcot,nobannowall,refugeeswelcome,people","{'US Immigration Policy Debate': 'muslimban, nobannowall, immigration, nomuslimban, trump, muslim, refugee, maga, travelban, americafirst, ban, country, islam, terrorist, usa, support, liberal, isis, immigrationban, tcot, refugeeswelcome, people', 'Social Media and Political Activism': 'tntweeter, uslatino'}",US Immigration Policy Debate.Social Media and Political Activism,"{'US Immigration Policies and Protests': 'muslimban, nobannowall, immigration, nomuslimban, trump, refugee', 'Social Media Activism': 'tntweeter, uslatino', 'Muslim Community Impact': 'muslimban, muslim, refugee'}",US Immigration Policies and Protests.Social Media Activism.Muslim Community Impact,"{'US Immigration and Travel Policies': ['maga', 'muslimban', 'trump', 'travelban', 'americafirst', 'ban', 'country', 'immigrationban', 'tcot', 'nobannowall'], 'Islam and Refugees': ['muslim', 'islam', 'refugee', 'refugeeswelcome', 'people'], 'Terrorism and Security Concerns': ['terrorist', 'isis'], 'Political Support and Opposition': ['usa', 'support', 'liberal']}",US Immigration and Travel Policies.Islam and Refugees.Terrorism and Security Concerns.Political Support and Opposition
199,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",247,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[20366290, 413407657, 815238459002654700]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, block'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
200,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",235,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[4862290919, 820618828103159800, 824089961905397800]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, block'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
201,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",216,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",4,"['ban', 'muslim', 'country', 'immigration', 'travelban', 'maga', 'order', 'comment_federal', 'tweet_message', 'judge', 'trump', 'refugee']",13,"['ban', 'travel', 'immigration', 'trump', 'order', 'judge', 'court', 'president', 'trumps']","[2197192819, 2456233212, 3414404293]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,muslim,country,travelban,maga,comment_federal,tweet_message,refugee,block","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,muslim,country,travelban,maga,comment_federal,tweet_message,refugee","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block","{'US Travel Ban Controversy': ['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule', 'muslim', 'country', 'travelban', 'maga', 'comment_federal', 'tweet_message', 'refugee', 'block']}",US Travel Ban Controversy,"{'US Travel Ban': 'ban, travel, immigration, order, trumps, court, judge, president, appeal, federal, rule, muslim, country, travelban, refugee', 'Trump Administration': 'trump, trumps, president, maga, tweet_message', 'Judicial Response': 'court, judge, appeal, federal, rule, comment_federal'}",US Travel Ban.Trump Administration.Judicial Response,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block'}",US Travel Ban Controversy
202,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",218,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[473052225, 1957630069, 738743669801508900, 806483339729338368]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house,muslimban,nobannowall,refugee,refugeeswelcome,people","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,donald,muslim,white_house","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'US Immigration Policy Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house, muslimban, nobannowall, refugee, refugeeswelcome, people'}",US Immigration Policy Controversy,"{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, donald, muslim, white_house'}",US Travel Ban Controversy,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
203,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",220,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",0,"['ban', 'trump', 'travel', 'trumps', 'donald', 'court', 'muslim', 'immigration', 'president', 'order', 'judge', 'white_house', 'appeal', 'federal']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[30180284, 50816050, 2969992499]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal,rule","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,travel,trumps,donald,court,immigration,president,order,judge,white_house,appeal,federal","muslimban,nobannowall,muslim,refugee,trump,ban,travel,immigration,trumps,order,court,president,judge,white_house,appeal,federal,rule","{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal, rule'}",US Immigration Policy,"{'US Immigration Policy Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, travel, trumps, donald, court, immigration, president, order, judge, white_house, appeal, federal'}",US Immigration Policy Controversy,"{'US Travel Ban Controversy': 'muslimban, nobannowall, muslim, refugee, trump, ban, travel, immigration, trumps, order, court, president, judge, white_house, appeal, federal, rule'}",US Travel Ban Controversy
204,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",221,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[301580029, 518740542, 1978549290, 816740064495620100]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,art_bxlart,nomuslimban,travel,immigration,trumps,order,court,president,judge,white_house,appeal,federal,rule","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,art_bxlart,nomuslimban","muslimban,nobannowall,muslim,refugee,trump,ban,travel,immigration,trumps,order,court,president,judge,white_house,appeal,federal,rule","{'US Immigration Policy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, nomuslimban, travel, immigration, trumps, order, court, president, judge, white_house, appeal, federal, rule'}",US Immigration Policy,"{'US Immigration Policy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'nomuslimban'], 'Art and Activism': ['art_bxlart']}",US Immigration Policy.Art and Activism,"{'US Travel Ban Controversy': 'muslimban, nobannowall, muslim, refugee, trump, ban, travel, immigration, trumps, order, court, president, judge, white_house, appeal, federal, rule'}",US Travel Ban Controversy
205,11,"['ban', 'travel', 'trump', 'immigration', 'order', 'trumps', 'court', 'judge', 'president', 'appeal', 'federal', 'rule']",223,12,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'muslim', 'judge', 'president', 'appeal', 'federal', 'block']",9,"['ban', 'travel', 'trump', 'immigration', 'order', 'court', 'trumps', 'president', 'judge', 'appeal', 'federal', 'halt']",1,"['ban', 'trump', 'travel', 'immigration', 'trumps', 'order', 'court', 'president', 'judge', 'muslim', 'white_house', 'appeal', 'federal', 'rule']","[15375209, 15872418, 250529087]","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt,muslim,block,white_house","ban,travel,trump,immigration,order,trumps,court,judge,president,appeal,federal,rule,halt","ban,trump,travel,immigration,trumps,order,court,muslim,judge,president,appeal,federal,block,white_house,rule","{'US Travel Ban Controversy': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt, muslim, block, white_house'}",US Travel Ban Controversy,"{'US Immigration Policy and Legal Challenges': 'ban, travel, trump, immigration, order, trumps, court, judge, president, appeal, federal, rule, halt'}",US Immigration Policy and Legal Challenges,"{'US Travel Ban Controversy': 'ban, trump, travel, immigration, trumps, order, court, muslim, judge, president, appeal, federal, block, white_house, rule'}",US Travel Ban Controversy
206,0,"['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand']",224,3,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'trump']",10,"['nobannowall', 'muslimban', 'art_bxlart', 'refugeeswelcome', 'nomuslimban', 'ban']",2,"['muslimban', 'nobannowall', 'muslim', 'refugee', 'refugeeswelcome', 'ban', 'trump', 'people']","[2548751449, 3519523275, 822408697213239300]","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,art_bxlart,nomuslimban,people","muslimban,trump,muslim,ban,nobannowall,refugee,refugeeswelcome,law,thcircuit,stand,art_bxlart,nomuslimban","muslimban,nobannowall,muslim,refugee,trump,refugeeswelcome,ban,people","{'Travel Ban Controversy': 'muslimban, trump, muslim, ban, nobannowall, refugee, refugeeswelcome, law, thcircuit, stand, nomuslimban, people'}",Travel Ban Controversy,"{'US Immigration Policy': ['muslimban', 'trump', 'muslim', 'ban', 'nobannowall', 'refugee', 'refugeeswelcome', 'law', 'thcircuit', 'stand', 'nomuslimban'], 'Art and Activism': ['art_bxlart']}",US Immigration Policy.Art and Activism,"{'US Immigration Policy Controversy': 'muslimban, nobannowall, muslim, refugee, trump, refugeeswelcome, ban, people'}",US Immigration Policy Controversy
